version,generator,title,link,language,webMaster,copyright,lastBuildDate,title2,url,link3,height,width,description,title4,link5,guid,isPermaLink,pubDate,description6,source,url7
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,"AAA Security Guard Services and STEM Technology LLC Announce Partnership to Develop GUARDIX, a Cutting-Edge SAAS Model Security Guard App - Newsfile",https://news.google.com/rss/articles/CBMiiwJBVV95cUxQZ3c0eEM4NXdvdlQ1cnUtODg2ZU5NU0NtemNjaVdRWXZ0enZBYURJdGxlVmE3NGdaWHByMzI3N2tENTd6clVab1dLdXdQRjlBdFNSWXM2TUI3WFlWaDcyZ2xnSjN6ZDBkMDNaaVl1TUdPWGV4NVNPRlR0bTRvWVZNYVUwdlRYYlZsSml1QTNNcDlqaGdHTUFUbTA2N0swVmtNMnhBQjNHR1RXaHhDNy1fdG1xWlVhOVBaVncyRUVNNmNCOFJkTFcxWHpnZ3RyWG9xanBjMVlKSDc2RXNnVkFFaGNBUWFKMEdkR3k3RVpJVnROR3M5NUhCSll6VTBIc3JxZWI0SzVkN0xQYjg?oc=5,CBMiiwJBVV95cUxQZ3c0eEM4NXdvdlQ1cnUtODg2ZU5NU0NtemNjaVdRWXZ0enZBYURJdGxlVmE3NGdaWHByMzI3N2tENTd6clVab1dLdXdQRjlBdFNSWXM2TUI3WFlWaDcyZ2xnSjN6ZDBkMDNaaVl1TUdPWGV4NVNPRlR0bTRvWVZNYVUwdlRYYlZsSml1QTNNcDlqaGdHTUFUbTA2N0swVmtNMnhBQjNHR1RXaHhDNy1fdG1xWlVhOVBaVncyRUVNNmNCOFJkTFcxWHpnZ3RyWG9xanBjMVlKSDc2RXNnVkFFaGNBUWFKMEdkR3k3RVpJVnROR3M5NUhCSll6VTBIc3JxZWI0SzVkN0xQYjg,FALSE,"Thu, 12 Sep 2024 14:56:00 GMT","<a href=""https://news.google.com/rss/articles/CBMiiwJBVV95cUxQZ3c0eEM4NXdvdlQ1cnUtODg2ZU5NU0NtemNjaVdRWXZ0enZBYURJdGxlVmE3NGdaWHByMzI3N2tENTd6clVab1dLdXdQRjlBdFNSWXM2TUI3WFlWaDcyZ2xnSjN6ZDBkMDNaaVl1TUdPWGV4NVNPRlR0bTRvWVZNYVUwdlRYYlZsSml1QTNNcDlqaGdHTUFUbTA2N0swVmtNMnhBQjNHR1RXaHhDNy1fdG1xWlVhOVBaVncyRUVNNmNCOFJkTFcxWHpnZ3RyWG9xanBjMVlKSDc2RXNnVkFFaGNBUWFKMEdkR3k3RVpJVnROR3M5NUhCSll6VTBIc3JxZWI0SzVkN0xQYjg?oc=5"" target=""_blank"">AAA Security Guard Services and STEM Technology LLC Announce Partnership to Develop GUARDIX, a Cutting-Edge SAAS Model Security Guard App</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Newsfile</font>",Newsfile,https://www.newsfilecorp.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Brandtech Group launches technology to combat GenAI bias - PR Week,https://news.google.com/rss/articles/CBMilwFBVV95cUxQNjBwN2c2VmxsTW9XbzFSVUptNU40dHFsUFphRFV5anQxTFhETklJWklydlNjUzN1TG5yVUdkcVVBdzZLNUdZRVh4ZkNMUzZFSnNPdzVKNm1kRXYwdFl0a0ROUjVMdTBjWlA1SUFMZ21rOEx5d1dqUkdzVmNDMFdGeXYtTVlQSURIUHRMN1EzM3VMemRJN2Q4?oc=5,CBMilwFBVV95cUxQNjBwN2c2VmxsTW9XbzFSVUptNU40dHFsUFphRFV5anQxTFhETklJWklydlNjUzN1TG5yVUdkcVVBdzZLNUdZRVh4ZkNMUzZFSnNPdzVKNm1kRXYwdFl0a0ROUjVMdTBjWlA1SUFMZ21rOEx5d1dqUkdzVmNDMFdGeXYtTVlQSURIUHRMN1EzM3VMemRJN2Q4,FALSE,"Thu, 12 Sep 2024 18:04:20 GMT","<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxQNjBwN2c2VmxsTW9XbzFSVUptNU40dHFsUFphRFV5anQxTFhETklJWklydlNjUzN1TG5yVUdkcVVBdzZLNUdZRVh4ZkNMUzZFSnNPdzVKNm1kRXYwdFl0a0ROUjVMdTBjWlA1SUFMZ21rOEx5d1dqUkdzVmNDMFdGeXYtTVlQSURIUHRMN1EzM3VMemRJN2Q4?oc=5"" target=""_blank"">Brandtech Group launches technology to combat GenAI bias</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Week</font>",PR Week,https://www.prweek.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Transportation Technology Super Users Share Benefits of Working with IT Departments - School Transportation News,https://news.google.com/rss/articles/CBMivwFBVV95cUxPRkpucFBKVkVLajd5WEZPenpmN0JYbFRKbXpQQTAyMDhTSzFOZ1NHdHJWOWh2cDRESGlwV2ZBLUVqUXpFaE9fTmViM0lDQy1XdmRKWDZkbzdYWEVqS2g5bUFFb3BjeldQbjdnVy1GdndKLVY2Y0x3a1B3ajg4R3NyRHhSTHFyQTlySXdMSVpKRjkwclkyYkh3M0xRRzQwdWMxUlB0bVpYXzRrVEFkUDJDT0ZWV1U1ZUpSXzhuOElzYw?oc=5,CBMivwFBVV95cUxPRkpucFBKVkVLajd5WEZPenpmN0JYbFRKbXpQQTAyMDhTSzFOZ1NHdHJWOWh2cDRESGlwV2ZBLUVqUXpFaE9fTmViM0lDQy1XdmRKWDZkbzdYWEVqS2g5bUFFb3BjeldQbjdnVy1GdndKLVY2Y0x3a1B3ajg4R3NyRHhSTHFyQTlySXdMSVpKRjkwclkyYkh3M0xRRzQwdWMxUlB0bVpYXzRrVEFkUDJDT0ZWV1U1ZUpSXzhuOElzYw,FALSE,"Thu, 12 Sep 2024 15:41:36 GMT","<a href=""https://news.google.com/rss/articles/CBMivwFBVV95cUxPRkpucFBKVkVLajd5WEZPenpmN0JYbFRKbXpQQTAyMDhTSzFOZ1NHdHJWOWh2cDRESGlwV2ZBLUVqUXpFaE9fTmViM0lDQy1XdmRKWDZkbzdYWEVqS2g5bUFFb3BjeldQbjdnVy1GdndKLVY2Y0x3a1B3ajg4R3NyRHhSTHFyQTlySXdMSVpKRjkwclkyYkh3M0xRRzQwdWMxUlB0bVpYXzRrVEFkUDJDT0ZWV1U1ZUpSXzhuOElzYw?oc=5"" target=""_blank"">Transportation Technology Super Users Share Benefits of Working with IT Departments</a>&nbsp;&nbsp;<font color=""#6f6f6f"">School Transportation News</font>",School Transportation News,https://stnonline.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Analysts overhaul Micron stock price targets amid post-earnings slump - TheStreet,https://news.google.com/rss/articles/CBMisgFBVV95cUxOaEIza2tBZFpDX3pVbEh5Rml3MXZxclJJeGFFb0w0eHR0Y09wN2ZNbWkwbmI2VEpMaWFqU3lURTZPZ1ZEQ2FQWGN0NFpEckxIRnhoNUdGcHJSLVU5am51LWhYUDQtbTh6c3dFN0dZNDZ1VHYxRWFoT2VaOXNWWWhEai1pRExvU29LV1JvRjZIdHFQMEdZcUlELV9XV01CVU95QkoxVEdNenJWcENQa21aMkZR?oc=5,CBMisgFBVV95cUxOaEIza2tBZFpDX3pVbEh5Rml3MXZxclJJeGFFb0w0eHR0Y09wN2ZNbWkwbmI2VEpMaWFqU3lURTZPZ1ZEQ2FQWGN0NFpEckxIRnhoNUdGcHJSLVU5am51LWhYUDQtbTh6c3dFN0dZNDZ1VHYxRWFoT2VaOXNWWWhEai1pRExvU29LV1JvRjZIdHFQMEdZcUlELV9XV01CVU95QkoxVEdNenJWcENQa21aMkZR,FALSE,"Thu, 12 Sep 2024 15:19:37 GMT","<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxOaEIza2tBZFpDX3pVbEh5Rml3MXZxclJJeGFFb0w0eHR0Y09wN2ZNbWkwbmI2VEpMaWFqU3lURTZPZ1ZEQ2FQWGN0NFpEckxIRnhoNUdGcHJSLVU5am51LWhYUDQtbTh6c3dFN0dZNDZ1VHYxRWFoT2VaOXNWWWhEai1pRExvU29LV1JvRjZIdHFQMEdZcUlELV9XV01CVU95QkoxVEdNenJWcENQa21aMkZR?oc=5"" target=""_blank"">Analysts overhaul Micron stock price targets amid post-earnings slump</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TheStreet</font>",TheStreet,https://www.thestreet.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,Rumpke Recycling using AI technology to accept more types of plastic containers - NBC4 WCMH-TV,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQYklpMU1XMU5zZF9oZEFtTWNkazFQWUdNSGlqTy1GSUtyYmVXWFRyaC1Kb0pyNlo3M3JoeHB0RjZXWXNObnowOGNyQ0NwdjlQYklfeVQ4cDFkcXpVNUhDZ3RBeUZvSGRsay1MSjdiQnVnemE3YlNXVTlWeXJyd0RhUW9hRmhWUVNhcUtWU3J0OWpIb0hfdzBtSU94UWF0bXNmQmVYSFE1c1o5RkhVSldiZzYtQi1FRUU4aEZjcnNOZDB5dFR6Mk83TmdlYmtIY09INUHSAdcBQVVfeXFMT19RSGRjaFVsano2RjFxYzdZSlQ5eXg5TTJaSWRoSzI2ZjJXOF8tQzZpT3hvakItaWozWHQ4UFhYVW96VUtXbXdacVVtdUVuNlFrWk00R3BKOGxIT2FqQ0EtT3haTmU0S2lkR0FFaTNoNUpNN0tPUmVxYm5pX0prdkpXaEdNMnctd2t4WnNZNlFacC00LXlYZk03aDk5aUNVdkxhU2xsUHVwTXNOM2RkQlh3c3M5MzU1UWtFRDh1d0cyMS02R3JzZzN4czhzNDB2YXpQRzNxcTA?oc=5,CBMi0gFBVV95cUxQYklpMU1XMU5zZF9oZEFtTWNkazFQWUdNSGlqTy1GSUtyYmVXWFRyaC1Kb0pyNlo3M3JoeHB0RjZXWXNObnowOGNyQ0NwdjlQYklfeVQ4cDFkcXpVNUhDZ3RBeUZvSGRsay1MSjdiQnVnemE3YlNXVTlWeXJyd0RhUW9hRmhWUVNhcUtWU3J0OWpIb0hfdzBtSU94UWF0bXNmQmVYSFE1c1o5RkhVSldiZzYtQi1FRUU4aEZjcnNOZDB5dFR6Mk83TmdlYmtIY09INUHSAdcBQVVfeXFMT19RSGRjaFVsano2RjFxYzdZSlQ5eXg5TTJaSWRoSzI2ZjJXOF8tQzZpT3hvakItaWozWHQ4UFhYVW96VUtXbXdacVVtdUVuNlFrWk00R3BKOGxIT2FqQ0EtT3haTmU0S2lkR0FFaTNoNUpNN0tPUmVxYm5pX0prdkpXaEdNMnctd2t4WnNZNlFacC00LXlYZk03aDk5aUNVdkxhU2xsUHVwTXNOM2RkQlh3c3M5MzU1UWtFRDh1d0cyMS02R3JzZzN4czhzNDB2YXpQRzNxcTA,FALSE,"Thu, 12 Sep 2024 17:30:00 GMT","<a href=""https://news.google.com/rss/articles/CBMi0gFBVV95cUxQYklpMU1XMU5zZF9oZEFtTWNkazFQWUdNSGlqTy1GSUtyYmVXWFRyaC1Kb0pyNlo3M3JoeHB0RjZXWXNObnowOGNyQ0NwdjlQYklfeVQ4cDFkcXpVNUhDZ3RBeUZvSGRsay1MSjdiQnVnemE3YlNXVTlWeXJyd0RhUW9hRmhWUVNhcUtWU3J0OWpIb0hfdzBtSU94UWF0bXNmQmVYSFE1c1o5RkhVSldiZzYtQi1FRUU4aEZjcnNOZDB5dFR6Mk83TmdlYmtIY09INUHSAdcBQVVfeXFMT19RSGRjaFVsano2RjFxYzdZSlQ5eXg5TTJaSWRoSzI2ZjJXOF8tQzZpT3hvakItaWozWHQ4UFhYVW96VUtXbXdacVVtdUVuNlFrWk00R3BKOGxIT2FqQ0EtT3haTmU0S2lkR0FFaTNoNUpNN0tPUmVxYm5pX0prdkpXaEdNMnctd2t4WnNZNlFacC00LXlYZk03aDk5aUNVdkxhU2xsUHVwTXNOM2RkQlh3c3M5MzU1UWtFRDh1d0cyMS02R3JzZzN4czhzNDB2YXpQRzNxcTA?oc=5"" target=""_blank"">Rumpke Recycling using AI technology to accept more types of plastic containers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NBC4 WCMH-TV</font>",NBC4 WCMH-TV,https://www.nbc4i.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,IGSA To Host Technology Summit at Harrah’s Ak-Chin - Indian Gaming,https://news.google.com/rss/articles/CBMihgFBVV95cUxNSWM5RjJidEVJNFVRVmxRdjRxajNPZE9OeXpYOHV5enREU1NXeS10T3IzaFNQQUFCQWgwaTdoZzNxak56WTNiSGF3d3VIa21ObGFVZGtJbHJRd1pKZ1h1MDFoWEp2MWp3SjByb3B2UVBFY2lqRS13cnhOWUNJR0VMOU93X2I1Zw?oc=5,CBMihgFBVV95cUxNSWM5RjJidEVJNFVRVmxRdjRxajNPZE9OeXpYOHV5enREU1NXeS10T3IzaFNQQUFCQWgwaTdoZzNxak56WTNiSGF3d3VIa21ObGFVZGtJbHJRd1pKZ1h1MDFoWEp2MWp3SjByb3B2UVBFY2lqRS13cnhOWUNJR0VMOU93X2I1Zw,FALSE,"Thu, 12 Sep 2024 16:27:46 GMT","<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxNSWM5RjJidEVJNFVRVmxRdjRxajNPZE9OeXpYOHV5enREU1NXeS10T3IzaFNQQUFCQWgwaTdoZzNxak56WTNiSGF3d3VIa21ObGFVZGtJbHJRd1pKZ1h1MDFoWEp2MWp3SjByb3B2UVBFY2lqRS13cnhOWUNJR0VMOU93X2I1Zw?oc=5"" target=""_blank"">IGSA To Host Technology Summit at Harrah’s Ak-Chin</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Indian Gaming</font>",Indian Gaming,https://www.indiangaming.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,School Safety and Security Revolutionized with Technology - SecurityInfoWatch,https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZTNuZVRHLUtyOVlkNUExc1B0bmo4VzZpa3RjV3FoWDRPOXFFUlZscnEybUxJYzliWmlBU0pSVVlyZHpYQ0s0VERzT2VwUWdxX3VPWmpKMklEWFhCLXB1UUZsQ2NvaWNMOTFXbGN3S3FBUVpubXBOYmRBRHVhem95bGVvS09ETm1Pa0hmMXFma3VwQXY3TVUzQlNMVWhLbERiZnp0WEg1X2JVa3hoT2U1b0VmZ3NRZURNWHVyYXFxdHgwUQ?oc=5,CBMiwgFBVV95cUxQZTNuZVRHLUtyOVlkNUExc1B0bmo4VzZpa3RjV3FoWDRPOXFFUlZscnEybUxJYzliWmlBU0pSVVlyZHpYQ0s0VERzT2VwUWdxX3VPWmpKMklEWFhCLXB1UUZsQ2NvaWNMOTFXbGN3S3FBUVpubXBOYmRBRHVhem95bGVvS09ETm1Pa0hmMXFma3VwQXY3TVUzQlNMVWhLbERiZnp0WEg1X2JVa3hoT2U1b0VmZ3NRZURNWHVyYXFxdHgwUQ,FALSE,"Thu, 12 Sep 2024 18:22:44 GMT","<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxQZTNuZVRHLUtyOVlkNUExc1B0bmo4VzZpa3RjV3FoWDRPOXFFUlZscnEybUxJYzliWmlBU0pSVVlyZHpYQ0s0VERzT2VwUWdxX3VPWmpKMklEWFhCLXB1UUZsQ2NvaWNMOTFXbGN3S3FBUVpubXBOYmRBRHVhem95bGVvS09ETm1Pa0hmMXFma3VwQXY3TVUzQlNMVWhLbERiZnp0WEg1X2JVa3hoT2U1b0VmZ3NRZURNWHVyYXFxdHgwUQ?oc=5"" target=""_blank"">School Safety and Security Revolutionized with Technology</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SecurityInfoWatch</font>",SecurityInfoWatch,https://www.securityinfowatch.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,"Sustainability, Technology, and Workforce: The AEM Manufacturing Express Showcases Companies That Drive Manufacturing Forward - Association of Equipment Manufacturers (AEM)",https://news.google.com/rss/articles/CBMiwwFBVV95cUxNMmhxeTl4YjNzUnhoZm5pQXU5WXhZOTZZOGdXQW9kRFVxV3ZXSWU4ZjVDaENuUmtxUUktMldTWWUwTTgtWXE4bTF0TjgxWjgzTlloRDRka1U0a3pabFNpNXlRbzVBYm4zX3ppdHo4ZkpnZ0pQMnFZZTJCWFNwb3k5OGxNRmtISVByTFRpTHdaR3BrcFBWQTNBMWFUOUdsUThldjZoMzhtZ3VXOWVmLVd6TjhqNzRScktwRGFLYnlPSjJQWms?oc=5,CBMiwwFBVV95cUxNMmhxeTl4YjNzUnhoZm5pQXU5WXhZOTZZOGdXQW9kRFVxV3ZXSWU4ZjVDaENuUmtxUUktMldTWWUwTTgtWXE4bTF0TjgxWjgzTlloRDRka1U0a3pabFNpNXlRbzVBYm4zX3ppdHo4ZkpnZ0pQMnFZZTJCWFNwb3k5OGxNRmtISVByTFRpTHdaR3BrcFBWQTNBMWFUOUdsUThldjZoMzhtZ3VXOWVmLVd6TjhqNzRScktwRGFLYnlPSjJQWms,FALSE,"Thu, 12 Sep 2024 15:07:27 GMT","<a href=""https://news.google.com/rss/articles/CBMiwwFBVV95cUxNMmhxeTl4YjNzUnhoZm5pQXU5WXhZOTZZOGdXQW9kRFVxV3ZXSWU4ZjVDaENuUmtxUUktMldTWWUwTTgtWXE4bTF0TjgxWjgzTlloRDRka1U0a3pabFNpNXlRbzVBYm4zX3ppdHo4ZkpnZ0pQMnFZZTJCWFNwb3k5OGxNRmtISVByTFRpTHdaR3BrcFBWQTNBMWFUOUdsUThldjZoMzhtZ3VXOWVmLVd6TjhqNzRScktwRGFLYnlPSjJQWms?oc=5"" target=""_blank"">Sustainability, Technology, and Workforce: The AEM Manufacturing Express Showcases Companies That Drive Manufacturing Forward</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Association of Equipment Manufacturers (AEM)</font>",Association of Equipment Manufacturers (AEM),https://www.aem.org
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,How laser technology can help you - WIS News 10,https://news.google.com/rss/articles/CBMifkFVX3lxTE9VcmZqcHRVbTlLdnBQVncxcFRfTEM2Y3FSSVZqem9aTW5WeGdwcExJZktteGUzejZhNVMtX0hZWWYxc0VRc0pCXzI3VDFUaFFQcGpXMFlnYjJtdHd2aS1zSjhRYkJHSjhtRXZtVkYwVXRMdXd1UDBrbWVkcnJsZw?oc=5,CBMifkFVX3lxTE9VcmZqcHRVbTlLdnBQVncxcFRfTEM2Y3FSSVZqem9aTW5WeGdwcExJZktteGUzejZhNVMtX0hZWWYxc0VRc0pCXzI3VDFUaFFQcGpXMFlnYjJtdHd2aS1zSjhRYkJHSjhtRXZtVkYwVXRMdXd1UDBrbWVkcnJsZw,FALSE,"Thu, 12 Sep 2024 20:08:00 GMT","<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTE9VcmZqcHRVbTlLdnBQVncxcFRfTEM2Y3FSSVZqem9aTW5WeGdwcExJZktteGUzejZhNVMtX0hZWWYxc0VRc0pCXzI3VDFUaFFQcGpXMFlnYjJtdHd2aS1zSjhRYkJHSjhtRXZtVkYwVXRMdXd1UDBrbWVkcnJsZw?oc=5"" target=""_blank"">How laser technology can help you</a>&nbsp;&nbsp;<font color=""#6f6f6f"">WIS News 10</font>",WIS News 10,https://www.wistv.com
2,NFE/5.0,"""technology"" - Google News",https://news.google.com/search?q=technology&hl=en-US&gl=US&ceid=US:en,en-US,news-webmaster@google.com,"Copyright © 2024 Google. All rights reserved. This XML feed is made available solely for the purpose of rendering Google News results within a personal feed reader for personal, non-commercial use. Any other use of the feed is expressly prohibited. By accessing this feed or using these results in any manner whatsoever, you agree to be bound by the foregoing restrictions.","Fri, 13 Sep 2024 02:52:07 GMT",Google News,https://lh3.googleusercontent.com/-DR60l-K8vnyi99NZovm9HlXyZwQ85GMDxiwJWzoasZYCUrPuUM_P_4Rb7ei03j-0nRs0c4F=w256,https://news.google.com/,256,256,Google News,"As China’s space technology advances, Antarctica’s relevance may be frozen out - The Interpreter",https://news.google.com/rss/articles/CBMivAFBVV95cUxOYkM0c3ZvUGRkWi1QY21rTU5YQTB4UXVNVjJaWG01TnRGNW5URi14akluNmdoMjZPcVFrZmdDWXVPUV9jdFExTmlJWFpHQ1EyU051MkU1cExGRVd4R2RqTS0wTWhBcmZQNlgwQUs0QUNNT3pTMlRMel9tbWthSzFTNWR2SGpkNUJFRGpVdEhhQ2dzRGVjQm9nNkNIQlRwcGZqWWF5ZkhlNnZlUENNVGlhX3hmTC1yY0xSUC1ybA?oc=5,CBMivAFBVV95cUxOYkM0c3ZvUGRkWi1QY21rTU5YQTB4UXVNVjJaWG01TnRGNW5URi14akluNmdoMjZPcVFrZmdDWXVPUV9jdFExTmlJWFpHQ1EyU051MkU1cExGRVd4R2RqTS0wTWhBcmZQNlgwQUs0QUNNT3pTMlRMel9tbWthSzFTNWR2SGpkNUJFRGpVdEhhQ2dzRGVjQm9nNkNIQlRwcGZqWWF5ZkhlNnZlUENNVGlhX3hmTC1yY0xSUC1ybA,FALSE,"Fri, 13 Sep 2024 01:28:07 GMT","<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxOYkM0c3ZvUGRkWi1QY21rTU5YQTB4UXVNVjJaWG01TnRGNW5URi14akluNmdoMjZPcVFrZmdDWXVPUV9jdFExTmlJWFpHQ1EyU051MkU1cExGRVd4R2RqTS0wTWhBcmZQNlgwQUs0QUNNT3pTMlRMel9tbWthSzFTNWR2SGpkNUJFRGpVdEhhQ2dzRGVjQm9nNkNIQlRwcGZqWWF5ZkhlNnZlUENNVGlhX3hmTC1yY0xSUC1ybA?oc=5"" target=""_blank"">As China’s space technology advances, Antarctica’s relevance may be frozen out</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Interpreter</font>",The Interpreter,https://www.lowyinstitute.org
